step,tokens_B_from_draft,GDN,MixerLoop,FullLoop
8160,1.06954752,3.418060779571533,3.398658514022827,3.561551570892334
8180,1.07216896,3.4307031631469727,3.405125141143799,3.5704519748687744
8200,1.0747904,3.443176507949829,3.421980381011963,3.589310884475708
8220,1.07741184,3.4428000450134277,3.420694589614868,3.581563949584961
8240,1.08003328,3.3202075958251953,3.2949395179748535,3.4621336460113525
8260,1.08265472,3.3884525299072266,3.366919755935669,3.5286507606506348
8280,1.08527616,3.396914005279541,3.3739147186279297,3.5439343452453613
8300,1.0878976,3.4172191619873047,3.395656108856201,3.558133840560913
8320,1.09051904,3.406245708465576,3.381338119506836,3.54097318649292
8340,1.09314048,3.3646111488342285,3.3440561294555664,3.5060477256774902
8360,1.09576192,3.3967456817626953,3.376438617706299,3.5423498153686523
8380,1.09838336,3.404885768890381,3.376992702484131,3.5391147136688232
8400,1.1010048,3.381014823913574,3.354835271835327,3.515774726867676
8420,1.10362624,3.38283109664917,3.3602895736694336,3.5199389457702637
8440,1.10624768,3.4171364307403564,3.391974449157715,3.546111583709717
8460,1.10886912,3.5061960220336914,3.4821290969848633,3.648667573928833
8480,1.11149056,3.4464449882507324,3.424788475036621,3.5862619876861572
8500,1.114112,3.403456687927246,3.3779098987579346,3.532623529434204
8520,1.11673344,3.389002799987793,3.367187023162842,3.5241854190826416
8540,1.11935488,3.4026575088500977,3.383204460144043,3.539668321609497
8560,1.12197632,3.3940420150756836,3.3752975463867188,3.5231637954711914
8580,1.12459776,3.437037944793701,3.4141297340393066,3.579909086227417
8600,1.1272192,3.384213924407959,3.357282876968384,3.5134973526000977
8620,1.12984064,3.3346095085144043,3.3136677742004395,3.475478410720825
8640,1.13246208,3.3199923038482666,3.29630708694458,3.449437379837036
8660,1.13508352,3.3957226276397705,3.3748369216918945,3.5271310806274414
8680,1.13770496,3.3967885971069336,3.37308931350708,3.5344932079315186
8700,1.1403264,3.409893035888672,3.389049530029297,3.5346362590789795
8720,1.14294784,3.410128355026245,3.385854482650757,3.5381879806518555
8740,1.14556928,3.376974582672119,3.3530712127685547,3.515510082244873
8760,1.14819072,3.410724639892578,3.3814516067504883,3.533519744873047
8780,1.15081216,3.3847289085388184,3.3645572662353516,3.5128049850463867
8800,1.1534336,3.3649258613586426,3.335848331451416,3.4978010654449463
8820,1.15605504,3.361847162246704,3.3418636322021484,3.49507999420166
8840,1.15867648,3.406327962875366,3.38169264793396,3.534907341003418
8860,1.16129792,3.405547857284546,3.3830208778381348,3.5274856090545654
8880,1.16391936,3.4461886882781982,3.4192352294921875,3.5709445476531982
8900,1.1665408,3.413675308227539,3.3938255310058594,3.5398693084716797
8920,1.16916224,3.4239370822906494,3.397810935974121,3.547821044921875
8940,1.17178368,3.4188132286071777,3.395540714263916,3.545315742492676
8960,1.17440512,3.3736014366149902,3.3472414016723633,3.4999871253967285
8980,1.17702656,3.376052141189575,3.3536481857299805,3.50293231010437
9000,1.179648,3.4116454124450684,3.393439769744873,3.5331268310546875
9020,1.18226944,3.312697172164917,3.296055793762207,3.4484682083129883
9040,1.18489088,3.374469518661499,3.3484764099121094,3.498049259185791
9060,1.18751232,3.3808107376098633,3.357625961303711,3.50313138961792
9080,1.19013376,3.3587400913238525,3.3374905586242676,3.4789395332336426
9100,1.1927552,3.3869924545288086,3.3616063594818115,3.511086940765381
9120,1.19537664,3.3832075595855713,3.3547303676605225,3.50363826751709
9140,1.19799808,3.420167922973633,3.392850637435913,3.5385217666625977
9160,1.20061952,3.3088841438293457,3.2871108055114746,3.427863121032715
9180,1.20324096,3.4406235218048096,3.42018461227417,3.563810348510742
9200,1.2058624,3.376389265060425,3.3534040451049805,3.4994425773620605
9220,1.20848384,3.3716330528259277,3.3428897857666016,3.4891293048858643
9240,1.21110528,3.449111223220825,3.4246387481689453,3.565044403076172
9260,1.21372672,3.482779026031494,3.453495502471924,3.596306324005127
9280,1.21634816,3.412536144256592,3.393343448638916,3.5332484245300293
9300,1.2189696,3.4006576538085938,3.3762547969818115,3.518099069595337
9320,1.22159104,3.3549628257751465,3.3293941020965576,3.4718244075775146
9340,1.22421248,3.3951234817504883,3.374049663543701,3.514338970184326
9360,1.22683392,3.4618868827819824,3.4317209720611572,3.5810251235961914
9380,1.22945536,3.2772185802459717,3.255091667175293,3.391789197921753
9400,1.2320768,3.3845109939575195,3.3664660453796387,3.503488063812256
9420,1.23469824,3.436485767364502,3.415417194366455,3.559206247329712
9440,1.23731968,3.4048831462860107,3.3822102546691895,3.5171473026275635
9460,1.23994112,3.362837791442871,3.3422529697418213,3.488553047180176
9480,1.24256256,3.3832969665527344,3.355597972869873,3.4974172115325928
9500,1.245184,3.401989459991455,3.381307601928711,3.5207300186157227
9520,1.24780544,3.298511505126953,3.275397539138794,3.4119720458984375
9540,1.25042688,3.3757686614990234,3.353499174118042,3.4945921897888184
9560,1.25304832,3.373818874359131,3.347606658935547,3.491441488265991
9580,1.25566976,3.4232425689697266,3.4000775814056396,3.5344431400299072
9600,1.2582912,3.419961452484131,3.395190954208374,3.5368568897247314
9620,1.26091264,3.401188611984253,3.377586841583252,3.5114450454711914
9640,1.26353408,3.3839008808135986,3.362266778945923,3.496229410171509
9660,1.26615552,3.4237325191497803,3.400634765625,3.5351967811584473
9680,1.26877696,3.351519823074341,3.3242580890655518,3.4615259170532227
9700,1.2713984,3.356452226638794,3.3398680686950684,3.4714784622192383
9720,1.27401984,3.3889315128326416,3.358582019805908,3.4967641830444336
9740,1.27664128,3.344125747680664,3.3269667625427246,3.45802903175354
9760,1.27926272,3.435288429260254,3.4133124351501465,3.544509172439575
9780,1.28188416,3.415580987930298,3.390840530395508,3.529351234436035
9800,1.2845056,3.425922393798828,3.404279947280884,3.541508197784424
9820,1.28712704,3.2913665771484375,3.264524459838867,3.403106927871704
9840,1.28974848,3.375889301300049,3.3487000465393066,3.4945733547210693
9860,1.29236992,3.37184739112854,3.3481013774871826,3.483797788619995
9880,1.29499136,3.3785624504089355,3.3556480407714844,3.49280047416687
9900,1.2976128,3.4290013313293457,3.399134397506714,3.5350654125213623
9920,1.30023424,3.3852012157440186,3.3642356395721436,3.493846893310547
9940,1.30285568,3.3811569213867188,3.346043825149536,3.4842708110809326
9960,1.30547712,3.4274377822875977,3.405266761779785,3.5362548828125
9980,1.30809856,3.2912917137145996,3.2669787406921387,3.3920602798461914
10000,1.31072,3.3345589637756348,3.3116092681884766,3.445692539215088
10020,1.31334144,3.4469070434570312,3.4164812564849854,3.549581289291382
10040,1.31596288,3.3120901584625244,3.2869200706481934,3.4110007286071777
10060,1.31858432,3.361809253692627,3.3333828449249268,3.468649387359619
10080,1.32120576,3.4421322345733643,3.425415515899658,3.547492742538452
10100,1.3238272,3.3851499557495117,3.362790584564209,3.4887166023254395
10120,1.32644864,3.368312358856201,3.3412370681762695,3.469926357269287
10140,1.32907008,3.328826904296875,3.299335241317749,3.430142879486084
10160,1.33169152,3.464430332183838,3.4419331550598145,3.5765902996063232
10180,1.33431296,3.3540539741516113,3.331376075744629,3.45733380317688
10200,1.3369344,3.4421868324279785,3.4176809787750244,3.5464932918548584
10220,1.33955584,3.438659191131592,3.41093111038208,3.532616138458252
10240,1.34217728,3.378176212310791,3.3573741912841797,3.4826841354370117
10260,1.34479872,3.3254334926605225,3.306227207183838,3.425516366958618
10280,1.34742016,3.3901219367980957,3.362948417663574,3.490502119064331
10300,1.3500416,3.4251537322998047,3.3998465538024902,3.5260050296783447
10320,1.35266304,3.3933157920837402,3.3728652000427246,3.4933104515075684
10340,1.35528448,3.3809797763824463,3.3570635318756104,3.4816231727600098
10360,1.35790592,3.4015209674835205,3.3796191215515137,3.507736921310425
10380,1.36052736,3.4316279888153076,3.4065732955932617,3.5306577682495117
10400,1.3631488,3.33386492729187,3.310494899749756,3.436368703842163
10420,1.36577024,3.3438448905944824,3.3150060176849365,3.4489402770996094
10440,1.36839168,3.2979977130889893,3.275209903717041,3.4017977714538574
10460,1.37101312,3.303067922592163,3.28403902053833,3.4064981937408447
10480,1.37363456,3.339449644088745,3.316096305847168,3.4387598037719727
10500,1.376256,3.297823667526245,3.2735953330993652,3.3980789184570312
10520,1.37887744,3.3995490074157715,3.3769078254699707,3.5001273155212402
10540,1.38149888,3.375919818878174,3.353586196899414,3.475818157196045
10560,1.38412032,3.4764039516448975,3.4590330123901367,3.5768940448760986
10580,1.38674176,3.362240791320801,3.340360164642334,3.4599733352661133
10600,1.3893632,3.3629398345947266,3.335050582885742,3.462527275085449
10620,1.39198464,3.368049383163452,3.343489170074463,3.4646425247192383
10640,1.39460608,3.359438180923462,3.3327860832214355,3.4535655975341797
10660,1.39722752,3.398582696914673,3.3697614669799805,3.4969730377197266
10680,1.39984896,3.341071367263794,3.3165249824523926,3.439836263656616
10700,1.4024704,3.3321971893310547,3.3105170726776123,3.4264512062072754
10720,1.40509184,3.3743093013763428,3.347465991973877,3.4676246643066406
10740,1.40771328,3.4206557273864746,3.3969931602478027,3.5103273391723633
10760,1.41033472,3.3589861392974854,3.334141731262207,3.457780361175537
10780,1.41295616,3.3705239295959473,3.338948965072632,3.4611473083496094
10800,1.4155776,3.353515148162842,3.327620029449463,3.4460463523864746
10820,1.41819904,3.397165060043335,3.3704018592834473,3.490234851837158
10840,1.42082048,3.4390015602111816,3.4128353595733643,3.5354483127593994
10860,1.42344192,3.3767571449279785,3.3446102142333984,3.4720959663391113
10880,1.42606336,3.3057799339294434,3.2808995246887207,3.408999443054199
10900,1.4286848,3.359771728515625,3.331027030944824,3.451090097427368
10920,1.43130624,3.3511600494384766,3.329094648361206,3.443279266357422
10940,1.43392768,3.3696491718292236,3.3457536697387695,3.465338945388794
10960,1.43654912,3.30320143699646,3.277677059173584,3.397573947906494
10980,1.43917056,3.326195240020752,3.297633171081543,3.425264358520508
11000,1.441792,3.3474011421203613,3.32320237159729,3.4441964626312256
11020,1.44441344,3.367905855178833,3.3399734497070312,3.4596309661865234
11040,1.44703488,3.3204593658447266,3.2962238788604736,3.417339563369751
11060,1.44965632,3.356194496154785,3.3278017044067383,3.4437832832336426
11080,1.45227776,3.338540554046631,3.314197063446045,3.4280335903167725
11100,1.4548992,3.3695836067199707,3.342771053314209,3.457618236541748
11120,1.45752064,3.4143006801605225,3.3862128257751465,3.5010035037994385
11140,1.46014208,3.3543214797973633,3.331817865371704,3.448228359222412
11160,1.46276352,3.3576765060424805,3.328956365585327,3.448237180709839
11180,1.46538496,3.420506477355957,3.393491268157959,3.5026087760925293
11200,1.4680064,3.354830741882324,3.3306148052215576,3.437124252319336
11220,1.47062784,3.3812994956970215,3.3560056686401367,3.4687886238098145
11240,1.47324928,3.321566104888916,3.2967469692230225,3.4155831336975098
11260,1.47587072,3.3579015731811523,3.3303399085998535,3.446046829223633
11280,1.47849216,3.3580620288848877,3.3306074142456055,3.4518356323242188
11300,1.4811136,3.386564254760742,3.3639378547668457,3.482358932495117
11320,1.48373504,3.4352807998657227,3.4143266677856445,3.5215706825256348
11340,1.48635648,3.3676271438598633,3.339885711669922,3.449709892272949
11360,1.48897792,3.3963992595672607,3.3734521865844727,3.4881463050842285
11380,1.49159936,3.3765363693237305,3.355799913406372,3.468074321746826
11400,1.4942208,3.3977415561676025,3.3692474365234375,3.481274366378784
11420,1.49684224,3.4481008052825928,3.422757148742676,3.5390913486480713
11440,1.49946368,3.352468252182007,3.328843593597412,3.4413414001464844
11460,1.50208512,3.3304052352905273,3.3043484687805176,3.4285995960235596
11480,1.50470656,3.3861796855926514,3.3563590049743652,3.4697718620300293
11500,1.507328,3.3852591514587402,3.358344078063965,3.465381622314453
11520,1.50994944,3.381425142288208,3.357379913330078,3.46933650970459
11540,1.51257088,3.3542559146881104,3.329212188720703,3.437105417251587
11560,1.51519232,3.3465185165405273,3.3216230869293213,3.432539939880371
11580,1.51781376,3.3127784729003906,3.2893970012664795,3.400745153427124
11600,1.5204352,3.413320302963257,3.3860201835632324,3.495633840560913
11620,1.52305664,3.398705005645752,3.3754639625549316,3.4815425872802734
11640,1.52567808,3.39298677444458,3.370415687561035,3.474405527114868
11660,1.52829952,3.3445188999176025,3.3162989616394043,3.4264345169067383
11680,1.53092096,3.4449665546417236,3.41263484954834,3.525380849838257
11700,1.5335424,3.3385682106018066,3.3173420429229736,3.420886754989624
11720,1.53616384,3.3090109825134277,3.2806222438812256,3.389432668685913
11740,1.53878528,3.337803840637207,3.311072587966919,3.4211244583129883
11760,1.54140672,3.386286497116089,3.3551406860351562,3.469029426574707
11780,1.54402816,3.342862606048584,3.3142611980438232,3.4288716316223145
11800,1.5466496,3.3072385787963867,3.2816553115844727,3.3895020484924316
11820,1.54927104,3.3561041355133057,3.3334875106811523,3.4499876499176025
11840,1.55189248,3.3464317321777344,3.3240857124328613,3.428314208984375
11860,1.55451392,3.376467704772949,3.3452324867248535,3.4660122394561768
11880,1.55713536,3.2818238735198975,3.262845039367676,3.3626885414123535
11900,1.5597568,3.3561508655548096,3.330258369445801,3.4432287216186523
11920,1.56237824,3.316934585571289,3.2928719520568848,3.396629810333252
11940,1.56499968,3.4847545623779297,3.449328660964966,3.5611281394958496
11960,1.56762112,3.3516077995300293,3.3284566402435303,3.4348342418670654
11980,1.57024256,3.370906114578247,3.3477115631103516,3.450996160507202
12000,1.572864,3.4127583503723145,3.387974262237549,3.4926917552948
12020,1.57548544,3.388059616088867,3.3599109649658203,3.4656128883361816
12040,1.57810688,3.379138469696045,3.352309465408325,3.4643702507019043
12060,1.58072832,3.348508596420288,3.321396827697754,3.422628879547119
12080,1.58334976,3.344223737716675,3.3169872760772705,3.4280431270599365
12100,1.5859712,3.378072500228882,3.348886728286743,3.457512140274048
12120,1.58859264,3.3818202018737793,3.354550361633301,3.456576347351074
12140,1.59121408,3.3482985496520996,3.322969913482666,3.4285552501678467
12160,1.59383552,3.3908376693725586,3.3596372604370117,3.4752678871154785
12180,1.59645696,3.3393800258636475,3.311692953109741,3.416515827178955
12200,1.5990784,3.438873529434204,3.4087233543395996,3.514732599258423
12220,1.60169984,3.30090069770813,3.275609254837036,3.3855724334716797
12240,1.60432128,3.343043804168701,3.316819667816162,3.4182703495025635
12260,1.60694272,3.2789859771728516,3.2480101585388184,3.3520126342773438
12280,1.60956416,3.317653179168701,3.291964054107666,3.395296096801758
12300,1.6121856,3.4108734130859375,3.3842248916625977,3.482510805130005
12320,1.61480704,3.375714063644409,3.344235897064209,3.4503836631774902
12340,1.61742848,3.339858293533325,3.316957950592041,3.4266304969787598
12360,1.62004992,3.386929988861084,3.3533778190612793,3.4604105949401855
12380,1.62267136,3.3405447006225586,3.3099942207336426,3.4123663902282715
12400,1.6252928,3.3783211708068848,3.356776237487793,3.4642834663391113
12420,1.62791424,3.353410243988037,3.3320388793945312,3.4313981533050537
12440,1.63053568,3.342381238937378,3.3189125061035156,3.4159984588623047
12460,1.63315712,3.3194327354431152,3.295866012573242,3.398268222808838
